tanggal,harga
2016-07-25,32500.0
2016-07-26,32500.0
2016-07-27,32500.0
2016-07-28,32500.0
2016-07-29,32500.0
2016-08-01,32000.0
2016-08-02,32000.0
2016-08-03,32000.0
2016-08-04,34250.0
2016-08-05,34750.0
2016-08-08,32500.0
2016-08-09,30500.0
2016-08-10,31250.0
2016-08-11,30500.0
2016-08-12,32000.0
2016-08-15,32500.0
2016-08-16,32500.0
2016-08-18,32500.0
2016-08-19,32500.0
2016-08-22,32500.0
2016-08-23,32750.0
2016-08-24,33000.0
2016-08-25,32250.0
2016-08-26,32250.0
2016-08-29,32250.0
2016-08-30,34750.0
2016-08-31,38500.0
2016-09-01,39500.0
2016-09-02,40000.0
2016-09-05,48000.0
2016-09-06,49000.0
2016-09-07,49000.0
2016-09-08,49500.0
2016-09-09,54500.0
2016-09-13,48500.0
2016-09-14,46500.0
2016-09-15,47500.0
2016-09-16,44500.0
2016-09-19,37500.0
2016-09-20,37500.0
2016-09-21,38500.0
2016-09-22,33250.0
2016-09-23,35500.0
2016-09-26,35000.0
2016-09-27,37000.0
2016-09-28,44500.0
2016-09-29,48750.0
2016-09-30,51500.0
2016-10-03,50000.0
2016-10-04,50000.0
2016-10-05,50500.0
2016-10-06,52000.0
2016-10-07,52000.0
2016-10-10,57000.0
2016-10-11,58500.0
2016-10-12,59500.0
2016-10-13,62000.0
2016-10-14,63750.0
2016-10-17,60000.0
2016-10-18,65000.0
2016-10-19,59500.0
2016-10-20,65000.0
2016-10-21,65000.0
2016-10-24,55000.0
2016-10-25,65000.0
2016-10-26,69500.0
2016-10-27,64500.0
2016-10-28,65000.0
2016-10-31,75000.0
2016-11-01,69500.0
2016-11-02,74500.0
2016-11-03,73000.0
2016-11-04,77000.0
2016-11-07,75500.0
2016-11-08,74500.0
2016-11-09,74750.0
2016-11-10,70500.0
2016-11-11,65000.0
2016-11-14,73000.0
2016-11-15,72500.0
2016-11-16,65500.0
2016-11-17,69500.0
2016-11-18,64500.0
2016-11-21,65250.0
2016-11-22,65000.0
2016-11-23,65000.0
2016-11-24,62500.0
2016-11-25,67000.0
2016-11-28,60500.0
2016-11-29,55000.0
2016-11-30,57000.0
2016-12-01,58000.0
2016-12-02,54750.0
2016-12-05,59500.0
2016-12-06,60000.0
2016-12-07,60000.0
2016-12-08,59500.0
2016-12-09,60000.0
2016-12-13,60000.0
2016-12-14,60000.0
2016-12-15,60000.0
2016-12-16,60000.0
2016-12-19,60000.0
2016-12-20,60000.0
2016-12-21,60000.0
2016-12-22,55000.0
2016-12-23,52000.0
2016-12-27,40000.0
2016-12-28,40000.0
2016-12-29,40000.0
2016-12-30,40000.0
2017-01-03,58000.0
2017-01-04,60000.0
2017-01-05,55000.0
2017-01-06,52000.0
2017-01-09,55000.0
2017-01-10,55000.0
2017-01-11,52750.0
2017-01-12,55000.0
2017-01-13,50000.0
2017-01-16,55000.0
2017-01-17,50500.0
2017-01-18,51000.0
2017-01-19,50000.0
2017-01-20,50000.0
2017-01-23,55000.0
2017-01-24,55000.0
2017-01-25,55000.0
2017-01-26,53000.0
2017-01-27,53000.0
2017-01-30,53000.0
2017-01-31,53000.0
2017-02-01,53000.0
2017-02-02,58000.0
2017-02-03,58000.0
2017-02-06,60000.0
2017-02-07,60000.0
2017-02-08,60000.0
2017-02-09,60000.0
2017-02-10,60000.0
2017-02-13,60000.0
2017-02-14,57500.0
2017-02-16,47000.0
2017-02-17,46500.0
2017-02-20,47000.0
2017-02-21,48750.0
2017-02-22,48750.0
2017-02-23,43000.0
2017-02-24,43000.0
2017-02-27,38000.0
2017-02-28,38000.0
2017-03-01,38000.0
2017-03-02,37500.0
2017-03-03,37500.0
2017-03-06,40000.0
2017-03-07,40000.0
2017-03-08,38750.0
2017-03-09,38750.0
2017-03-10,38750.0
2017-03-13,39250.0
2017-03-14,39250.0
2017-03-15,38750.0
2017-03-16,38750.0
2017-03-17,37500.0
2017-03-20,32500.0
2017-03-21,30500.0
2017-03-22,30500.0
2017-03-23,30500.0
2017-03-24,30500.0
2017-03-27,32500.0
2017-03-29,30500.0
2017-03-30,30500.0
2017-03-31,30500.0
2017-04-03,28250.0
2017-04-04,23500.0
2017-04-05,23500.0
2017-04-06,23500.0
2017-04-07,27500.0
2017-04-10,30000.0
2017-04-11,30000.0
2017-04-12,30000.0
2017-04-13,30000.0
2017-04-17,30000.0
2017-04-18,30000.0
2017-04-19,30000.0
2017-04-20,30000.0
2017-04-21,30000.0
2017-04-25,32500.0
2017-04-26,32500.0
2017-04-27,32500.0
2017-04-28,32500.0
2017-05-02,32500.0
2017-05-03,32500.0
2017-05-04,32500.0
2017-05-05,32500.0
2017-05-08,38500.0
2017-05-09,38500.0
2017-05-10,38500.0
2017-05-12,38500.0
2017-05-15,35250.0
2017-05-16,35250.0
2017-05-17,35250.0
2017-05-18,34500.0
2017-05-19,34500.0
2017-05-22,32000.0
2017-05-23,32000.0
2017-05-24,32000.0
2017-05-26,32000.0
2017-05-29,34500.0
2017-05-30,34500.0
2017-05-31,35000.0
2017-06-02,32500.0
2017-06-05,30000.0
2017-06-06,30000.0
2017-06-07,30000.0
2017-06-08,27000.0
2017-06-09,27000.0
2017-06-12,27000.0
2017-06-13,23500.0
2017-06-14,23500.0
2017-06-15,24250.0
2017-06-16,24250.0
2017-06-19,27750.0
2017-06-20,35000.0
2017-06-21,36500.0
2017-06-22,36500.0
2017-07-03,30000.0
2017-07-04,30000.0
2017-07-05,30000.0
2017-07-06,25000.0
2017-07-07,25000.0
2017-07-10,25500.0
2017-07-11,25500.0
2017-07-12,25500.0
2017-07-13,25500.0
2017-07-14,25500.0
2017-07-17,25000.0
2017-07-18,25000.0
2017-07-19,25000.0
2017-07-20,22500.0
2017-07-21,22500.0
2017-07-24,22500.0
2017-07-25,22500.0
2017-07-26,22500.0
2017-07-27,22500.0
2017-07-28,22500.0
2017-07-31,25250.0
2017-08-01,25250.0
2017-08-02,25250.0
2017-08-03,25250.0
2017-08-04,25250.0
2017-08-07,25250.0
2017-08-08,25250.0
2017-08-09,25250.0
2017-08-10,25250.0
2017-08-11,25250.0
2017-08-14,25250.0
2017-08-15,27250.0
2017-08-16,27250.0
2017-08-18,27250.0
2017-08-21,27250.0
2017-08-22,27250.0
2017-08-23,27250.0
2017-08-24,27150.0
2017-08-25,26000.0
2017-08-28,25000.0
2017-08-29,25000.0
2017-08-30,25000.0
2017-08-31,25000.0
2017-09-04,25000.0
2017-09-05,25000.0
2017-09-06,25000.0
2017-09-07,25000.0
2017-09-08,25000.0
2017-09-11,25000.0
2017-09-12,25000.0
2017-09-13,25000.0
2017-09-14,25750.0
2017-09-15,25750.0
2017-09-18,27000.0
2017-09-19,27000.0
2017-09-20,27000.0
2017-09-22,27000.0
2017-09-25,27000.0
2017-09-26,27000.0
2017-09-27,27000.0
2017-09-28,28250.0
2017-09-29,28250.0
2017-10-02,28250.0
2017-10-03,28250.0
2017-10-04,28250.0
2017-10-05,31250.0
2017-10-06,33000.0
2017-10-09,43250.0
2017-10-10,43250.0
2017-10-11,43250.0
2017-10-12,43250.0
2017-10-13,43250.0
2017-10-16,37500.0
2017-10-17,37500.0
2017-10-18,37500.0
2017-10-19,37500.0
2017-10-20,37500.0
2017-10-23,37500.0
2017-10-24,37500.0
2017-10-25,35000.0
2017-10-26,35000.0
2017-10-27,35000.0
2017-10-30,35000.0
2017-10-31,35000.0
2017-11-01,35000.0
2017-11-02,35000.0
2017-11-03,35000.0
2017-11-06,35000.0
2017-11-07,35000.0
2017-11-08,35000.0
2017-11-09,35000.0
2017-11-10,35000.0
2017-11-13,40000.0
2017-11-14,40000.0
2017-11-15,40000.0
2017-11-16,40000.0
2017-11-17,42500.0
2017-11-20,43250.0
2017-11-21,43250.0
2017-11-22,35000.0
2017-11-23,43250.0
2017-11-24,43250.0
2017-11-27,41250.0
2017-11-28,41250.0
2017-11-29,37500.0
2017-11-30,37500.0
2017-12-04,41000.0
2017-12-05,46000.0
2017-12-06,46000.0
2017-12-07,46000.0
2017-12-08,46000.0
2017-12-11,40000.0
2017-12-12,40000.0
2017-12-13,40000.0
2017-12-14,40000.0
2017-12-15,40000.0
2017-12-18,40000.0
2017-12-19,34500.0
2017-12-20,40000.0
2017-12-21,40000.0
2017-12-22,37500.0
2017-12-27,37500.0
2017-12-28,37500.0
2017-12-29,37500.0
2018-01-02,36250.0
2018-01-03,35500.0
2018-01-04,37500.0
2018-01-05,37500.0
2018-01-08,37500.0
2018-01-09,38500.0
2018-01-10,38500.0
2018-01-11,38500.0
2018-01-12,38500.0
2018-01-15,43500.0
2018-01-16,43500.0
2018-01-17,40500.0
2018-01-18,42000.0
2018-01-19,40500.0
2018-01-22,43750.0
2018-01-23,43750.0
2018-01-24,42500.0
2018-01-25,41250.0
2018-01-26,41250.0
2018-01-29,43750.0
2018-01-30,42500.0
2018-01-31,41250.0
2018-02-01,41250.0
2018-02-02,41250.0
2018-02-05,43750.0
2018-02-06,43750.0
2018-02-07,43750.0
2018-02-08,43750.0
2018-02-09,43750.0
2018-02-12,43750.0
2018-02-13,43750.0
2018-02-14,45000.0
2018-02-15,48750.0
2018-02-19,48750.0
2018-02-20,48750.0
2018-02-21,48750.0
2018-02-22,48750.0
2018-02-23,46250.0
2018-02-26,46250.0
2018-02-27,47500.0
2018-02-28,47500.0
2018-03-01,47500.0
2018-03-02,50000.0
2018-03-05,45000.0
2018-03-06,45000.0
2018-03-07,43750.0
2018-03-08,43750.0
2018-03-09,45000.0
2018-03-12,45000.0
2018-03-13,46250.0
2018-03-14,45000.0
2018-03-15,51250.0
2018-03-16,52500.0
2018-03-19,52500.0
2018-03-20,51250.0
2018-03-21,48750.0
2018-03-22,48750.0
2018-03-23,48750.0
2018-03-26,45000.0
2018-03-27,45000.0
2018-03-28,45000.0
2018-03-29,43750.0
2018-04-02,43750.0
2018-04-03,46250.0
2018-04-04,46250.0
2018-04-05,46250.0
2018-04-06,43750.0
2018-04-09,43750.0
2018-04-10,43750.0
2018-04-11,43750.0
2018-04-12,43750.0
2018-04-13,43750.0
2018-04-16,43750.0
2018-04-17,43750.0
2018-04-18,43750.0
2018-04-19,42500.0
2018-04-20,42500.0
2018-04-23,41250.0
2018-04-24,40000.0
2018-04-25,41250.0
2018-04-26,41250.0
2018-04-27,41250.0
2018-04-30,41250.0
2018-05-02,38750.0
2018-05-03,38750.0
2018-05-04,40000.0
2018-05-07,40000.0
2018-05-08,40000.0
2018-05-09,40000.0
2018-05-11,40000.0
2018-05-14,40000.0
2018-05-15,40000.0
2018-05-16,40000.0
2018-05-17,40000.0
2018-05-18,40000.0
2018-05-21,40000.0
2018-05-22,38750.0
2018-05-23,38750.0
2018-05-24,38750.0
2018-05-25,33750.0
2018-05-28,33750.0
2018-05-30,33750.0
2018-05-31,33750.0
2018-06-01,33750.0
2018-06-04,32500.0
2018-06-05,36250.0
2018-06-06,31250.0
2018-06-07,32000.0
2018-06-08,33250.0
2018-06-11,47500.0
2018-06-12,47500.0
2018-06-13,47500.0
2018-06-14,47500.0
2018-06-18,47500.0
2018-06-19,42500.0
2018-06-20,40000.0
2018-06-21,40000.0
2018-06-22,33750.0
2018-06-25,30000.0
2018-06-26,30000.0
2018-06-27,30000.0
2018-06-28,30000.0
2018-06-29,30000.0
2018-07-02,35000.0
2018-07-03,35000.0
2018-07-04,35000.0
2018-07-05,35000.0
2018-07-06,35000.0
2018-07-09,36250.0
2018-07-10,37500.0
2018-07-11,42500.0
2018-07-12,42500.0
2018-07-13,42500.0
2018-07-16,42500.0
2018-07-17,42500.0
2018-07-18,42500.0
2018-07-19,40000.0
2018-07-20,40000.0
2018-07-23,40000.0
2018-07-24,38750.0
2018-07-25,41250.0
2018-07-26,41250.0
2018-07-27,41250.0
2018-07-30,41250.0
2018-07-31,41250.0
2018-08-01,41250.0
2018-08-02,40000.0
2018-08-03,40000.0
2018-08-06,36250.0
2018-08-07,36250.0
2018-08-08,33750.0
2018-08-09,33750.0
2018-08-10,33750.0
2018-08-13,33750.0
2018-08-14,33750.0
2018-08-15,33750.0
2018-08-16,33750.0
2018-08-20,35000.0
2018-08-21,37500.0
2018-08-23,37500.0
2018-08-24,35000.0
2018-08-27,35000.0
2018-08-28,32500.0
2018-08-29,32500.0
2018-08-30,32500.0
2018-08-31,32500.0
2018-09-03,33750.0
2018-09-04,33750.0
2018-09-05,33750.0
2018-09-06,31250.0
2018-09-07,27500.0
2018-09-10,27500.0
2018-09-12,27500.0
2018-09-13,27500.0
2018-09-14,27500.0
2018-09-17,28750.0
2018-09-18,30000.0
2018-09-19,30000.0
2018-09-20,30000.0
2018-09-21,30000.0
2018-09-24,30000.0
2018-09-25,35000.0
2018-09-26,35000.0
2018-09-27,36250.0
2018-09-28,36250.0
2018-10-01,33750.0
2018-10-02,36250.0
2018-10-03,37500.0
2018-10-04,37500.0
2018-10-05,37500.0
2018-10-08,40000.0
2018-10-09,40000.0
2018-10-10,40000.0
2018-10-11,40000.0
2018-10-12,40000.0
2018-10-15,40000.0
2018-10-16,40000.0
2018-10-17,40000.0
2018-10-18,40000.0
2018-10-19,41250.0
2018-10-22,46250.0
2018-10-23,46250.0
2018-10-24,46250.0
2018-10-25,46250.0
2018-10-26,46250.0
2018-10-29,47500.0
2018-10-30,47500.0
2018-10-31,47500.0
2018-11-01,46250.0
2018-11-02,46250.0
2018-11-05,41250.0
2018-11-06,41250.0
2018-11-07,41250.0
2018-11-08,41250.0
2018-11-09,41250.0
2018-11-12,41250.0
2018-11-13,41250.0
2018-11-14,41250.0
2018-11-15,41250.0
2018-11-16,41250.0
2018-11-19,41250.0
2018-11-21,41250.0
2018-11-22,41250.0
2018-11-23,41250.0
2018-11-26,38750.0
2018-11-27,38750.0
2018-11-28,38750.0
2018-11-29,38750.0
2018-11-30,37000.0
2018-12-03,36250.0
2018-12-04,36250.0
2018-12-05,38750.0
2018-12-06,35000.0
2018-12-07,33750.0
2018-12-10,33750.0
2018-12-11,33750.0
2018-12-12,33750.0
2018-12-13,35000.0
2018-12-14,33750.0
2018-12-17,32500.0
2018-12-18,32500.0
2018-12-19,32500.0
2018-12-20,32500.0
2018-12-21,32500.0
2018-12-24,32500.0
2018-12-26,27500.0
2018-12-27,27500.0
2018-12-28,28750.0
2018-12-31,26250.0
2019-01-02,35000.0
2019-01-03,35000.0
2019-01-04,33750.0
2019-01-07,33750.0
2019-01-08,32500.0
2019-01-09,32500.0
2019-01-10,32500.0
2019-01-11,32500.0
2019-01-14,28750.0
2019-01-15,28750.0
2019-01-16,28750.0
2019-01-17,28750.0
2019-01-18,28750.0
2019-01-21,27500.0
2019-01-22,26250.0
2019-01-23,26250.0
2019-01-24,26250.0
2019-01-25,26250.0
2019-01-28,27500.0
2019-01-29,27500.0
2019-01-30,25000.0
2019-01-31,25000.0
2019-02-01,25000.0
2019-02-04,23750.0
2019-02-06,23750.0
2019-02-07,23750.0
2019-02-08,23750.0
2019-02-11,23750.0
2019-02-12,23750.0
2019-02-13,23750.0
2019-02-14,23750.0
2019-02-15,25000.0
2019-02-18,25000.0
2019-02-19,25000.0
2019-02-20,25000.0
2019-02-21,25000.0
2019-02-22,25000.0
2019-02-25,25000.0
2019-02-26,25000.0
2019-02-27,25000.0
2019-02-28,25250.0
2019-03-01,25000.0
2019-03-04,22500.0
2019-03-05,22500.0
2019-03-06,22500.0
2019-03-08,22500.0
2019-03-11,22500.0
2019-03-12,22500.0
2019-03-13,22500.0
2019-03-14,22500.0
2019-03-15,22500.0
2019-03-18,23750.0
2019-03-19,23750.0
2019-03-20,23750.0
2019-03-21,23750.0
2019-03-22,23750.0
2019-03-25,22500.0
2019-03-26,22500.0
2019-03-27,22500.0
2019-03-28,22500.0
2019-03-29,22500.0
2019-04-01,22500.0
2019-04-02,22500.0
2019-04-04,22500.0
2019-04-05,22500.0
2019-04-08,23750.0
2019-04-09,23750.0
2019-04-10,23750.0
2019-04-11,23750.0
2019-04-12,23750.0
2019-04-15,23750.0
2019-04-16,22500.0
2019-04-17,22500.0
2019-04-18,22500.0
2019-04-22,22500.0
2019-04-23,23750.0
2019-04-24,23750.0
2019-04-25,23750.0
2019-04-26,23750.0
2019-04-29,25000.0
2019-04-30,25000.0
2019-05-02,25000.0
2019-05-03,28750.0
2019-05-06,30000.0
2019-05-07,28750.0
2019-05-08,30000.0
2019-05-09,32500.0
2019-05-10,32500.0
2019-05-13,32500.0
2019-05-14,33750.0
2019-05-15,32500.0
2019-05-16,32500.0
2019-05-17,32500.0
2019-05-20,32500.0
2019-05-21,32500.0
2019-05-22,32500.0
2019-05-23,32500.0
2019-05-24,32500.0
2019-05-27,30000.0
2019-05-28,32500.0
2019-05-29,35000.0
2019-05-31,42500.0
2019-06-03,50000.0
2019-06-04,65000.0
2019-06-05,65000.0
2019-06-06,50000.0
2019-06-07,65000.0
2019-06-10,40000.0
2019-06-11,33750.0
2019-06-12,33750.0
2019-06-13,33750.0
2019-06-14,38750.0
2019-06-17,45000.0
2019-06-18,45000.0
2019-06-19,45000.0
2019-06-20,45000.0
2019-06-21,48750.0
2019-06-24,51250.0
2019-06-25,55000.0
2019-06-26,55000.0
2019-06-27,55000.0
2019-06-28,63750.0
2019-07-01,63750.0
2019-07-02,62500.0
2019-07-03,62500.0
2019-07-04,63750.0
2019-07-05,63750.0
2019-07-08,65000.0
2019-07-09,65000.0
2019-07-10,65000.0
2019-07-11,70000.0
2019-07-12,67500.0
2019-07-15,70000.0
2019-07-16,70000.0
2019-07-17,70000.0
2019-07-18,77500.0
2019-07-19,72500.0
2019-07-22,77500.0
2019-07-23,63750.0
2019-07-24,63750.0
2019-07-25,65000.0
2019-07-26,65000.0
2019-07-29,65000.0
2019-07-30,65000.0
2019-07-31,65000.0
2019-08-01,65000.0
2019-08-02,65000.0
2019-08-05,66250.0
2019-08-06,70000.0
2019-08-07,80000.0
2019-08-08,80000.0
2019-08-09,100000.0
2019-08-12,102500.0
2019-08-13,100000.0
2019-08-14,97500.0
2019-08-15,85000.0
2019-08-16,82500.0
2019-08-19,70000.0
2019-08-20,75000.0
2019-08-21,72500.0
2019-08-22,72500.0
2019-08-23,70000.0
2019-08-26,66250.0
2019-08-27,63750.0
2019-08-28,77500.0
2019-08-29,77500.0
2019-08-30,75000.0
2019-09-02,75000.0
2019-09-03,75000.0
2019-09-04,76250.0
2019-09-05,76250.0
2019-09-06,72500.0
2019-09-09,62500.0
2019-09-10,62500.0
2019-09-11,61250.0
2019-09-12,61250.0
2019-09-13,58750.0
2019-09-16,58750.0
2019-09-17,58750.0
2019-09-18,58750.0
2019-09-19,56250.0
2019-09-20,57500.0
2019-09-23,55000.0
2019-09-24,55000.0
2019-09-25,55000.0
2019-09-26,50000.0
2019-09-27,51250.0
2019-09-30,51250.0
2019-10-01,51250.0
2019-10-02,51250.0
2019-10-03,51250.0
2019-10-04,51250.0
2019-10-07,51250.0
